KDSA	LONG	LAT
001/203	21.1667	55.8333
002/201	21.0000	55.7500
002/203	21.1667	55.7500
002/205	21.3333	55.7500
003/203	21.1667	55.6667
003/205	21.3333	55.6667
004/205	21.3333	55.5833
005/205	21.3333	55.5000
005/207	21.5000	55.5000
006/205	21.3333	55.4167
006/207	21.5000	55.4167
007/205	21.3333	55.3333
007/207	21.5000	55.3333
007/209	21.6667	55.3333
007/211	21.8333	55.3333
008/199	20.8333	55.2500
008/203	21.1667	55.2500
008/205	21.3333	55.2500
008/207	21.5000	55.2500
008/209	21.6667	55.2500
008/211	21.8333	55.2500
008/213	22.0000	55.2500
009/199	20.8333	55.1667
009/203	21.1667	55.1667
009/207	21.5000	55.1667
009/209	21.6667	55.1667
009/211	21.8333	55.1667
009/213	22.0000	55.1667
009/215	22.1667	55.1667
009/217	22.3333	55.1667
010/195	20.5000	55.0833
010/203	21.1667	55.0833
010/207	21.5000	55.0833
010/209	21.6667	55.0833
010/211	21.8333	55.0833
010/213	22.0000	55.0833
010/215	22.1667	55.0833
010/217	22.3333	55.0833
010/219	22.5000	55.0833
011/049	 8.3333	55.0000
011/053	 8.6667	55.0000
011/055	 8.8333	55.0000
011/057	 9.0000	55.0000
011/059	 9.1667	55.0000
011/061	 9.3333	55.0000
011/063	 9.5000	55.0000
011/065	 9.6667	55.0000
011/067	 9.8333	55.0000
011/069	10.0000	55.0000
011/187	19.8333	55.0000
011/189	20.0000	55.0000
011/191	20.1667	55.0000
011/195	20.5000	55.0000
011/197	20.6667	55.0000
011/203	21.1667	55.0000
011/205	21.3333	55.0000
011/207	21.5000	55.0000
011/209	21.6667	55.0000
011/211	21.8333	55.0000
011/213	22.0000	55.0000
011/215	22.1667	55.0000
011/217	22.3333	55.0000
011/219	22.5000	55.0000
012/047	 8.1667	54.9167
012/049	 8.3333	54.9167
012/051	 8.5000	54.9167
012/053	 8.6667	54.9167
012/055	 8.8333	54.9167
012/057	 9.0000	54.9167
012/059	 9.1667	54.9167
012/061	 9.3333	54.9167
012/063	 9.5000	54.9167
012/065	 9.6667	54.9167
012/067	 9.8333	54.9167
012/069	10.0000	54.9167
012/187	19.8333	54.9167
012/189	20.0000	54.9167
012/191	20.1667	54.9167
012/193	20.3333	54.9167
012/195	20.5000	54.9167
012/197	20.6667	54.9167
012/199	20.8333	54.9167
012/201	21.0000	54.9167
012/203	21.1667	54.9167
012/205	21.3333	54.9167
012/207	21.5000	54.9167
012/209	21.6667	54.9167
012/211	21.8333	54.9167
012/213	22.0000	54.9167
012/215	22.1667	54.9167
012/217	22.3333	54.9167
012/219	22.5000	54.9167
012/221	22.6667	54.9167
012/223	22.8333	54.9167
013/051	 8.5000	54.8333
013/053	 8.6667	54.8333
013/055	 8.8333	54.8333
013/057	 9.0000	54.8333
013/059	 9.1667	54.8333
013/061	 9.3333	54.8333
013/063	 9.5000	54.8333
013/065	 9.6667	54.8333
013/067	 9.8333	54.8333
013/161	17.6667	54.8333
013/163	17.8333	54.8333
013/165	18.0000	54.8333
013/167	18.1667	54.8333
013/187	19.8333	54.8333
013/189	20.0000	54.8333
013/191	20.1667	54.8333
013/193	20.3333	54.8333
013/195	20.5000	54.8333
013/197	20.6667	54.8333
013/199	20.8333	54.8333
013/201	21.0000	54.8333
013/203	21.1667	54.8333
013/207	21.5000	54.8333
013/209	21.6667	54.8333
013/211	21.8333	54.8333
013/213	22.0000	54.8333
013/215	22.1667	54.8333
013/217	22.3333	54.8333
013/219	22.5000	54.8333
013/221	22.6667	54.8333
013/223	22.8333	54.8333
014/047	 8.1667	54.7500
014/049	 8.3333	54.7500
014/051	 8.5000	54.7500
014/053	 8.6667	54.7500
014/055	 8.8333	54.7500
014/057	 9.0000	54.7500
014/059	 9.1667	54.7500
014/061	 9.3333	54.7500
014/063	 9.5000	54.7500
014/065	 9.6667	54.7500
014/067	 9.8333	54.7500
014/109	13.3333	54.7500
014/159	17.5000	54.7500
014/161	17.6667	54.7500
014/163	17.8333	54.7500
014/165	18.0000	54.7500
014/167	18.1667	54.7500
014/169	18.3333	54.7500
014/187	19.8333	54.7500
014/189	20.0000	54.7500
014/191	20.1667	54.7500
014/193	20.3333	54.7500
014/195	20.5000	54.7500
014/197	20.6667	54.7500
014/199	20.8333	54.7500
014/201	21.0000	54.7500
014/203	21.1667	54.7500
014/205	21.3333	54.7500
014/207	21.5000	54.7500
014/209	21.6667	54.7500
014/211	21.8333	54.7500
014/213	22.0000	54.7500
014/215	22.1667	54.7500
014/217	22.3333	54.7500
014/219	22.5000	54.7500
014/221	22.6667	54.7500
015/049	 8.3333	54.6667
015/051	 8.5000	54.6667
015/053	 8.6667	54.6667
015/055	 8.8333	54.6667
015/057	 9.0000	54.6667
015/059	 9.1667	54.6667
015/061	 9.3333	54.6667
015/063	 9.5000	54.6667
015/065	 9.6667	54.6667
015/067	 9.8333	54.6667
015/105	13.0000	54.6667
015/107	13.1667	54.6667
015/109	13.3333	54.6667
015/151	16.8333	54.6667
015/153	17.0000	54.6667
015/155	17.1667	54.6667
015/157	17.3333	54.6667
015/159	17.5000	54.6667
015/161	17.6667	54.6667
015/163	17.8333	54.6667
015/165	18.0000	54.6667
015/167	18.1667	54.6667
015/169	18.3333	54.6667
015/173	18.6667	54.6667
015/187	19.8333	54.6667
015/191	20.1667	54.6667
015/193	20.3333	54.6667
015/195	20.5000	54.6667
015/197	20.6667	54.6667
015/199	20.8333	54.6667
015/201	21.0000	54.6667
015/203	21.1667	54.6667
015/205	21.3333	54.6667
015/207	21.5000	54.6667
015/209	21.6667	54.6667
015/211	21.8333	54.6667
015/213	22.0000	54.6667
015/215	22.1667	54.6667
015/217	22.3333	54.6667
015/219	22.5000	54.6667
015/221	22.6667	54.6667
016/051	 8.5000	54.5833
016/055	 8.8333	54.5833
016/057	 9.0000	54.5833
016/059	 9.1667	54.5833
016/061	 9.3333	54.5833
016/063	 9.5000	54.5833
016/065	 9.6667	54.5833
016/067	 9.8333	54.5833
016/081	11.0000	54.5833
016/083	11.1667	54.5833
016/105	13.0000	54.5833
016/107	13.1667	54.5833
016/109	13.3333	54.5833
016/111	13.5000	54.5833
016/145	16.3333	54.5833
016/147	16.5000	54.5833
016/149	16.6667	54.5833
016/151	16.8333	54.5833
016/153	17.0000	54.5833
016/155	17.1667	54.5833
016/157	17.3333	54.5833
016/159	17.5000	54.5833
016/161	17.6667	54.5833
016/163	17.8333	54.5833
016/165	18.0000	54.5833
016/167	18.1667	54.5833
016/187	19.8333	54.5833
016/189	20.0000	54.5833
016/191	20.1667	54.5833
016/193	20.3333	54.5833
016/195	20.5000	54.5833
016/197	20.6667	54.5833
016/199	20.8333	54.5833
016/201	21.0000	54.5833
016/203	21.1667	54.5833
016/205	21.3333	54.5833
016/209	21.6667	54.5833
016/211	21.8333	54.5833
016/213	22.0000	54.5833
016/215	22.1667	54.5833
016/217	22.3333	54.5833
016/219	22.5000	54.5833
017/055	 8.8333	54.5000
017/057	 9.0000	54.5000
017/059	 9.1667	54.5000
017/061	 9.3333	54.5000
017/063	 9.5000	54.5000
017/065	 9.6667	54.5000
017/067	 9.8333	54.5000
017/069	10.0000	54.5000
017/081	11.0000	54.5000
017/083	11.1667	54.5000
017/099	12.5000	54.5000
017/101	12.6667	54.5000
017/103	12.8333	54.5000
017/107	13.1667	54.5000
017/109	13.3333	54.5000
017/145	16.3333	54.5000
017/147	16.5000	54.5000
017/149	16.6667	54.5000
017/151	16.8333	54.5000
017/153	17.0000	54.5000
017/155	17.1667	54.5000
017/157	17.3333	54.5000
017/159	17.5000	54.5000
017/161	17.6667	54.5000
017/163	17.8333	54.5000
017/165	18.0000	54.5000
017/169	18.3333	54.5000
017/171	18.5000	54.5000
017/183	19.5000	54.5000
017/185	19.6667	54.5000
017/187	19.8333	54.5000
017/189	20.0000	54.5000
017/191	20.1667	54.5000
017/193	20.3333	54.5000
017/195	20.5000	54.5000
017/197	20.6667	54.5000
017/199	20.8333	54.5000
017/201	21.0000	54.5000
017/203	21.1667	54.5000
017/205	21.3333	54.5000
017/207	21.5000	54.5000
017/209	21.6667	54.5000
017/211	21.8333	54.5000
017/213	22.0000	54.5000
017/215	22.1667	54.5000
017/217	22.3333	54.5000
017/219	22.5000	54.5000
018/051	 8.5000	54.4167
018/053	 8.6667	54.4167
018/055	 8.8333	54.4167
018/057	 9.0000	54.4167
018/059	 9.1667	54.4167
018/061	 9.3333	54.4167
018/063	 9.5000	54.4167
018/065	 9.6667	54.4167
018/067	 9.8333	54.4167
018/069	10.0000	54.4167
018/071	10.1667	54.4167
018/073	10.3333	54.4167
018/075	10.5000	54.4167
018/079	10.8333	54.4167
018/081	11.0000	54.4167
018/097	12.3333	54.4167
018/099	12.5000	54.4167
018/103	12.8333	54.4167
018/105	13.0000	54.4167
018/107	13.1667	54.4167
018/109	13.3333	54.4167
018/111	13.5000	54.4167
018/143	16.1667	54.4167
018/145	16.3333	54.4167
018/147	16.5000	54.4167
018/149	16.6667	54.4167
018/151	16.8333	54.4167
018/153	17.0000	54.4167
018/155	17.1667	54.4167
018/157	17.3333	54.4167
018/159	17.5000	54.4167
018/161	17.6667	54.4167
018/163	17.8333	54.4167
018/165	18.0000	54.4167
018/169	18.3333	54.4167
018/171	18.5000	54.4167
018/173	18.6667	54.4167
018/181	19.3333	54.4167
018/185	19.6667	54.4167
018/187	19.8333	54.4167
018/189	20.0000	54.4167
018/191	20.1667	54.4167
018/193	20.3333	54.4167
018/195	20.5000	54.4167
018/197	20.6667	54.4167
018/199	20.8333	54.4167
018/201	21.0000	54.4167
018/203	21.1667	54.4167
018/205	21.3333	54.4167
018/207	21.5000	54.4167
018/209	21.6667	54.4167
018/211	21.8333	54.4167
018/213	22.0000	54.4167
018/215	22.1667	54.4167
018/219	22.5000	54.4167
019/051	 8.5000	54.3333
019/053	 8.6667	54.3333
019/055	 8.8333	54.3333
019/057	 9.0000	54.3333
019/059	 9.1667	54.3333
019/061	 9.3333	54.3333
019/063	 9.5000	54.3333
019/065	 9.6667	54.3333
019/067	 9.8333	54.3333
019/069	10.0000	54.3333
019/071	10.1667	54.3333
019/073	10.3333	54.3333
019/075	10.5000	54.3333
019/077	10.6667	54.3333
019/079	10.8333	54.3333
019/081	11.0000	54.3333
019/097	12.3333	54.3333
019/099	12.5000	54.3333
019/101	12.6667	54.3333
019/103	12.8333	54.3333
019/105	13.0000	54.3333
019/107	13.1667	54.3333
019/109	13.3333	54.3333
019/143	16.1667	54.3333
019/145	16.3333	54.3333
019/147	16.5000	54.3333
019/149	16.6667	54.3333
019/151	16.8333	54.3333
019/153	17.0000	54.3333
019/155	17.1667	54.3333
019/157	17.3333	54.3333
019/159	17.5000	54.3333
019/161	17.6667	54.3333
019/163	17.8333	54.3333
019/165	18.0000	54.3333
019/167	18.1667	54.3333
019/169	18.3333	54.3333
019/171	18.5000	54.3333
019/173	18.6667	54.3333
019/175	18.8333	54.3333
019/177	19.0000	54.3333
019/179	19.1667	54.3333
019/181	19.3333	54.3333
019/183	19.5000	54.3333
019/185	19.6667	54.3333
019/187	19.8333	54.3333
019/189	20.0000	54.3333
019/191	20.1667	54.3333
019/193	20.3333	54.3333
019/195	20.5000	54.3333
019/197	20.6667	54.3333
019/199	20.8333	54.3333
019/201	21.0000	54.3333
019/203	21.1667	54.3333
019/205	21.3333	54.3333
019/207	21.5000	54.3333
019/209	21.6667	54.3333
019/211	21.8333	54.3333
019/213	22.0000	54.3333
019/215	22.1667	54.3333
019/217	22.3333	54.3333
019/219	22.5000	54.3333
020/043	 7.8333	54.2500
020/053	 8.6667	54.2500
020/055	 8.8333	54.2500
020/057	 9.0000	54.2500
020/059	 9.1667	54.2500
020/061	 9.3333	54.2500
020/063	 9.5000	54.2500
020/065	 9.6667	54.2500
020/067	 9.8333	54.2500
020/069	10.0000	54.2500
020/071	10.1667	54.2500
020/073	10.3333	54.2500
020/075	10.5000	54.2500
020/077	10.6667	54.2500
020/079	10.8333	54.2500
020/081	11.0000	54.2500
020/095	12.1667	54.2500
020/097	12.3333	54.2500
020/099	12.5000	54.2500
020/101	12.6667	54.2500
020/103	12.8333	54.2500
020/105	13.0000	54.2500
020/107	13.1667	54.2500
020/135	15.5000	54.2500
020/137	15.6667	54.2500
020/139	15.8333	54.2500
020/141	16.0000	54.2500
020/143	16.1667	54.2500
020/145	16.3333	54.2500
020/147	16.5000	54.2500
020/149	16.6667	54.2500
020/151	16.8333	54.2500
020/153	17.0000	54.2500
020/155	17.1667	54.2500
020/157	17.3333	54.2500
020/159	17.5000	54.2500
020/161	17.6667	54.2500
020/163	17.8333	54.2500
020/165	18.0000	54.2500
020/167	18.1667	54.2500
020/169	18.3333	54.2500
020/171	18.5000	54.2500
020/173	18.6667	54.2500
020/175	18.8333	54.2500
020/177	19.0000	54.2500
020/179	19.1667	54.2500
020/181	19.3333	54.2500
020/183	19.5000	54.2500
020/185	19.6667	54.2500
020/187	19.8333	54.2500
020/189	20.0000	54.2500
020/191	20.1667	54.2500
020/193	20.3333	54.2500
020/195	20.5000	54.2500
020/197	20.6667	54.2500
020/199	20.8333	54.2500
020/201	21.0000	54.2500
020/203	21.1667	54.2500
020/205	21.3333	54.2500
020/207	21.5000	54.2500
020/209	21.6667	54.2500
020/211	21.8333	54.2500
020/213	22.0000	54.2500
020/215	22.1667	54.2500
020/217	22.3333	54.2500
020/219	22.5000	54.2500
021/055	 8.8333	54.1667
021/057	 9.0000	54.1667
021/059	 9.1667	54.1667
021/061	 9.3333	54.1667
021/063	 9.5000	54.1667
021/065	 9.6667	54.1667
021/067	 9.8333	54.1667
021/069	10.0000	54.1667
021/071	10.1667	54.1667
021/073	10.3333	54.1667
021/075	10.5000	54.1667
021/077	10.6667	54.1667
021/079	10.8333	54.1667
021/087	11.5000	54.1667
021/089	11.6667	54.1667
021/091	11.8333	54.1667
021/093	12.0000	54.1667
021/095	12.1667	54.1667
021/097	12.3333	54.1667
021/099	12.5000	54.1667
021/101	12.6667	54.1667
021/103	12.8333	54.1667
021/105	13.0000	54.1667
021/107	13.1667	54.1667
021/109	13.3333	54.1667
021/111	13.5000	54.1667
021/113	13.6667	54.1667
021/131	15.1667	54.1667
021/133	15.3333	54.1667
021/135	15.5000	54.1667
021/137	15.6667	54.1667
021/139	15.8333	54.1667
021/141	16.0000	54.1667
021/143	16.1667	54.1667
021/145	16.3333	54.1667
021/147	16.5000	54.1667
021/149	16.6667	54.1667
021/151	16.8333	54.1667
021/153	17.0000	54.1667
021/155	17.1667	54.1667
021/157	17.3333	54.1667
021/159	17.5000	54.1667
021/163	17.8333	54.1667
021/165	18.0000	54.1667
021/167	18.1667	54.1667
021/169	18.3333	54.1667
021/171	18.5000	54.1667
021/173	18.6667	54.1667
021/175	18.8333	54.1667
021/177	19.0000	54.1667
021/179	19.1667	54.1667
021/181	19.3333	54.1667
021/183	19.5000	54.1667
021/185	19.6667	54.1667
021/187	19.8333	54.1667
021/189	20.0000	54.1667
021/191	20.1667	54.1667
021/193	20.3333	54.1667
021/195	20.5000	54.1667
021/197	20.6667	54.1667
021/199	20.8333	54.1667
021/201	21.0000	54.1667
021/203	21.1667	54.1667
021/205	21.3333	54.1667
021/207	21.5000	54.1667
021/211	21.8333	54.1667
021/215	22.1667	54.1667
021/217	22.3333	54.1667
021/219	22.5000	54.1667
022/055	 8.8333	54.0833
022/057	 9.0000	54.0833
022/059	 9.1667	54.0833
022/061	 9.3333	54.0833
022/063	 9.5000	54.0833
022/065	 9.6667	54.0833
022/067	 9.8333	54.0833
022/069	10.0000	54.0833
022/071	10.1667	54.0833
022/073	10.3333	54.0833
022/075	10.5000	54.0833
022/077	10.6667	54.0833
022/087	11.5000	54.0833
022/089	11.6667	54.0833
022/091	11.8333	54.0833
022/093	12.0000	54.0833
022/095	12.1667	54.0833
022/097	12.3333	54.0833
022/099	12.5000	54.0833
022/101	12.6667	54.0833
022/103	12.8333	54.0833
022/105	13.0000	54.0833
022/107	13.1667	54.0833
022/109	13.3333	54.0833
022/111	13.5000	54.0833
022/113	13.6667	54.0833
022/115	13.8333	54.0833
022/127	14.8333	54.0833
022/129	15.0000	54.0833
022/131	15.1667	54.0833
022/133	15.3333	54.0833
022/135	15.5000	54.0833
022/137	15.6667	54.0833
022/139	15.8333	54.0833
022/141	16.0000	54.0833
022/143	16.1667	54.0833
022/145	16.3333	54.0833
022/147	16.5000	54.0833
022/149	16.6667	54.0833
022/151	16.8333	54.0833
022/153	17.0000	54.0833
022/155	17.1667	54.0833
022/157	17.3333	54.0833
022/159	17.5000	54.0833
022/165	18.0000	54.0833
022/167	18.1667	54.0833
022/169	18.3333	54.0833
022/171	18.5000	54.0833
022/173	18.6667	54.0833
022/175	18.8333	54.0833
022/177	19.0000	54.0833
022/179	19.1667	54.0833
022/181	19.3333	54.0833
022/183	19.5000	54.0833
022/185	19.6667	54.0833
022/187	19.8333	54.0833
022/189	20.0000	54.0833
022/191	20.1667	54.0833
022/193	20.3333	54.0833
022/195	20.5000	54.0833
022/197	20.6667	54.0833
022/199	20.8333	54.0833
022/201	21.0000	54.0833
022/203	21.1667	54.0833
022/205	21.3333	54.0833
022/209	21.6667	54.0833
022/211	21.8333	54.0833
022/215	22.1667	54.0833
022/217	22.3333	54.0833
022/219	22.5000	54.0833
023/055	 8.8333	54.0000
023/059	 9.1667	54.0000
023/061	 9.3333	54.0000
023/063	 9.5000	54.0000
023/065	 9.6667	54.0000
023/067	 9.8333	54.0000
023/069	10.0000	54.0000
023/071	10.1667	54.0000
023/073	10.3333	54.0000
023/075	10.5000	54.0000
023/077	10.6667	54.0000
023/079	10.8333	54.0000
023/081	11.0000	54.0000
023/083	11.1667	54.0000
023/085	11.3333	54.0000
023/087	11.5000	54.0000
023/089	11.6667	54.0000
023/091	11.8333	54.0000
023/093	12.0000	54.0000
023/095	12.1667	54.0000
023/097	12.3333	54.0000
023/099	12.5000	54.0000
023/101	12.6667	54.0000
023/103	12.8333	54.0000
023/105	13.0000	54.0000
023/107	13.1667	54.0000
023/109	13.3333	54.0000
023/111	13.5000	54.0000
023/113	13.6667	54.0000
023/115	13.8333	54.0000
023/117	14.0000	54.0000
023/121	14.3333	54.0000
023/123	14.5000	54.0000
023/125	14.6667	54.0000
023/127	14.8333	54.0000
023/129	15.0000	54.0000
023/131	15.1667	54.0000
023/133	15.3333	54.0000
023/135	15.5000	54.0000
023/137	15.6667	54.0000
023/139	15.8333	54.0000
023/141	16.0000	54.0000
023/143	16.1667	54.0000
023/145	16.3333	54.0000
023/147	16.5000	54.0000
023/149	16.6667	54.0000
023/151	16.8333	54.0000
023/153	17.0000	54.0000
023/155	17.1667	54.0000
023/165	18.0000	54.0000
023/167	18.1667	54.0000
023/169	18.3333	54.0000
023/175	18.8333	54.0000
023/177	19.0000	54.0000
023/179	19.1667	54.0000
023/181	19.3333	54.0000
023/183	19.5000	54.0000
023/185	19.6667	54.0000
023/187	19.8333	54.0000
023/189	20.0000	54.0000
023/191	20.1667	54.0000
023/193	20.3333	54.0000
023/195	20.5000	54.0000
023/197	20.6667	54.0000
023/199	20.8333	54.0000
023/201	21.0000	54.0000
023/203	21.1667	54.0000
023/205	21.3333	54.0000
023/207	21.5000	54.0000
023/215	22.1667	54.0000
023/217	22.3333	54.0000
024/053	 8.6667	53.9167
024/057	 9.0000	53.9167
024/059	 9.1667	53.9167
024/061	 9.3333	53.9167
024/063	 9.5000	53.9167
024/065	 9.6667	53.9167
024/067	 9.8333	53.9167
024/069	10.0000	53.9167
024/071	10.1667	53.9167
024/073	10.3333	53.9167
024/075	10.5000	53.9167
024/077	10.6667	53.9167
024/079	10.8333	53.9167
024/081	11.0000	53.9167
024/083	11.1667	53.9167
024/085	11.3333	53.9167
024/087	11.5000	53.9167
024/089	11.6667	53.9167
024/091	11.8333	53.9167
024/093	12.0000	53.9167
024/095	12.1667	53.9167
024/097	12.3333	53.9167
024/099	12.5000	53.9167
024/101	12.6667	53.9167
024/103	12.8333	53.9167
024/105	13.0000	53.9167
024/107	13.1667	53.9167
024/109	13.3333	53.9167
024/111	13.5000	53.9167
024/113	13.6667	53.9167
024/115	13.8333	53.9167
024/117	14.0000	53.9167
024/119	14.1667	53.9167
024/121	14.3333	53.9167
024/123	14.5000	53.9167
024/125	14.6667	53.9167
024/127	14.8333	53.9167
024/129	15.0000	53.9167
024/131	15.1667	53.9167
024/133	15.3333	53.9167
024/135	15.5000	53.9167
024/137	15.6667	53.9167
024/139	15.8333	53.9167
024/141	16.0000	53.9167
024/143	16.1667	53.9167
024/145	16.3333	53.9167
024/147	16.5000	53.9167
024/149	16.6667	53.9167
024/151	16.8333	53.9167
024/153	17.0000	53.9167
024/155	17.1667	53.9167
024/163	17.8333	53.9167
024/165	18.0000	53.9167
024/167	18.1667	53.9167
024/169	18.3333	53.9167
024/171	18.5000	53.9167
024/175	18.8333	53.9167
024/179	19.1667	53.9167
024/181	19.3333	53.9167
024/183	19.5000	53.9167
024/185	19.6667	53.9167
024/187	19.8333	53.9167
024/189	20.0000	53.9167
024/191	20.1667	53.9167
024/193	20.3333	53.9167
024/195	20.5000	53.9167
024/197	20.6667	53.9167
024/199	20.8333	53.9167
024/201	21.0000	53.9167
024/203	21.1667	53.9167
024/217	22.3333	53.9167
024/221	22.6667	53.9167
025/043	 7.8333	53.8333
025/051	 8.5000	53.8333
025/053	 8.6667	53.8333
025/055	 8.8333	53.8333
025/057	 9.0000	53.8333
025/059	 9.1667	53.8333
025/061	 9.3333	53.8333
025/063	 9.5000	53.8333
025/065	 9.6667	53.8333
025/067	 9.8333	53.8333
025/069	10.0000	53.8333
025/071	10.1667	53.8333
025/073	10.3333	53.8333
025/075	10.5000	53.8333
025/077	10.6667	53.8333
025/079	10.8333	53.8333
025/081	11.0000	53.8333
025/083	11.1667	53.8333
025/085	11.3333	53.8333
025/087	11.5000	53.8333
025/089	11.6667	53.8333
025/091	11.8333	53.8333
025/093	12.0000	53.8333
025/095	12.1667	53.8333
025/099	12.5000	53.8333
025/101	12.6667	53.8333
025/103	12.8333	53.8333
025/105	13.0000	53.8333
025/107	13.1667	53.8333
025/109	13.3333	53.8333
025/111	13.5000	53.8333
025/113	13.6667	53.8333
025/115	13.8333	53.8333
025/123	14.5000	53.8333
025/125	14.6667	53.8333
025/127	14.8333	53.8333
025/129	15.0000	53.8333
025/131	15.1667	53.8333
025/133	15.3333	53.8333
025/135	15.5000	53.8333
025/137	15.6667	53.8333
025/139	15.8333	53.8333
025/141	16.0000	53.8333
025/143	16.1667	53.8333
025/145	16.3333	53.8333
025/147	16.5000	53.8333
025/149	16.6667	53.8333
025/151	16.8333	53.8333
025/153	17.0000	53.8333
025/155	17.1667	53.8333
025/157	17.3333	53.8333
025/159	17.5000	53.8333
025/177	19.0000	53.8333
025/179	19.1667	53.8333
025/181	19.3333	53.8333
025/183	19.5000	53.8333
025/185	19.6667	53.8333
025/187	19.8333	53.8333
025/189	20.0000	53.8333
025/191	20.1667	53.8333
026/031	 6.8333	53.7500
026/033	 7.0000	53.7500
026/037	 7.3333	53.7500
026/041	 7.6667	53.7500
026/043	 7.8333	53.7500
026/045	 8.0000	53.7500
026/051	 8.5000	53.7500
026/053	 8.6667	53.7500
026/055	 8.8333	53.7500
026/057	 9.0000	53.7500
026/059	 9.1667	53.7500
026/061	 9.3333	53.7500
026/063	 9.5000	53.7500
026/065	 9.6667	53.7500
026/067	 9.8333	53.7500
026/069	10.0000	53.7500
026/071	10.1667	53.7500
026/073	10.3333	53.7500
026/075	10.5000	53.7500
026/077	10.6667	53.7500
026/079	10.8333	53.7500
026/081	11.0000	53.7500
026/083	11.1667	53.7500
026/085	11.3333	53.7500
026/087	11.5000	53.7500
026/089	11.6667	53.7500
026/091	11.8333	53.7500
026/093	12.0000	53.7500
026/095	12.1667	53.7500
026/097	12.3333	53.7500
026/099	12.5000	53.7500
026/101	12.6667	53.7500
026/103	12.8333	53.7500
026/105	13.0000	53.7500
026/107	13.1667	53.7500
026/109	13.3333	53.7500
026/111	13.5000	53.7500
026/113	13.6667	53.7500
026/115	13.8333	53.7500
026/117	14.0000	53.7500
026/119	14.1667	53.7500
026/123	14.5000	53.7500
026/125	14.6667	53.7500
026/127	14.8333	53.7500
026/129	15.0000	53.7500
026/131	15.1667	53.7500
026/133	15.3333	53.7500
026/135	15.5000	53.7500
026/137	15.6667	53.7500
026/139	15.8333	53.7500
026/141	16.0000	53.7500
026/143	16.1667	53.7500
026/145	16.3333	53.7500
026/147	16.5000	53.7500
026/153	17.0000	53.7500
026/155	17.1667	53.7500
026/157	17.3333	53.7500
026/159	17.5000	53.7500
026/161	17.6667	53.7500
026/165	18.0000	53.7500
026/173	18.6667	53.7500
026/175	18.8333	53.7500
026/177	19.0000	53.7500
026/179	19.1667	53.7500
026/181	19.3333	53.7500
026/183	19.5000	53.7500
026/185	19.6667	53.7500
026/187	19.8333	53.7500
026/189	20.0000	53.7500
027/027	 6.5000	53.6667
027/035	 7.1667	53.6667
027/037	 7.3333	53.6667
027/039	 7.5000	53.6667
027/041	 7.6667	53.6667
027/043	 7.8333	53.6667
027/045	 8.0000	53.6667
027/047	 8.1667	53.6667
027/051	 8.5000	53.6667
027/053	 8.6667	53.6667
027/055	 8.8333	53.6667
027/057	 9.0000	53.6667
027/059	 9.1667	53.6667
027/061	 9.3333	53.6667
027/063	 9.5000	53.6667
027/065	 9.6667	53.6667
027/067	 9.8333	53.6667
027/069	10.0000	53.6667
027/071	10.1667	53.6667
027/073	10.3333	53.6667
027/075	10.5000	53.6667
027/077	10.6667	53.6667
027/079	10.8333	53.6667
027/081	11.0000	53.6667
027/083	11.1667	53.6667
027/085	11.3333	53.6667
027/087	11.5000	53.6667
027/089	11.6667	53.6667
027/091	11.8333	53.6667
027/093	12.0000	53.6667
027/095	12.1667	53.6667
027/099	12.5000	53.6667
027/101	12.6667	53.6667
027/103	12.8333	53.6667
027/105	13.0000	53.6667
027/107	13.1667	53.6667
027/109	13.3333	53.6667
027/111	13.5000	53.6667
027/113	13.6667	53.6667
027/115	13.8333	53.6667
027/117	14.0000	53.6667
027/119	14.1667	53.6667
027/123	14.5000	53.6667
027/125	14.6667	53.6667
027/127	14.8333	53.6667
027/129	15.0000	53.6667
027/131	15.1667	53.6667
027/135	15.5000	53.6667
027/137	15.6667	53.6667
027/139	15.8333	53.6667
027/141	16.0000	53.6667
027/143	16.1667	53.6667
027/145	16.3333	53.6667
027/147	16.5000	53.6667
027/149	16.6667	53.6667
027/151	16.8333	53.6667
027/153	17.0000	53.6667
027/155	17.1667	53.6667
027/157	17.3333	53.6667
027/159	17.5000	53.6667
027/161	17.6667	53.6667
027/167	18.1667	53.6667
027/171	18.5000	53.6667
027/173	18.6667	53.6667
027/175	18.8333	53.6667
027/177	19.0000	53.6667
027/179	19.1667	53.6667
027/181	19.3333	53.6667
027/183	19.5000	53.6667
027/185	19.6667	53.6667
028/033	 7.0000	53.5833
028/035	 7.1667	53.5833
028/037	 7.3333	53.5833
028/039	 7.5000	53.5833
028/041	 7.6667	53.5833
028/043	 7.8333	53.5833
028/045	 8.0000	53.5833
028/047	 8.1667	53.5833
028/049	 8.3333	53.5833
028/051	 8.5000	53.5833
028/053	 8.6667	53.5833
028/055	 8.8333	53.5833
028/057	 9.0000	53.5833
028/059	 9.1667	53.5833
028/061	 9.3333	53.5833
028/063	 9.5000	53.5833
028/065	 9.6667	53.5833
028/067	 9.8333	53.5833
028/069	10.0000	53.5833
028/071	10.1667	53.5833
028/073	10.3333	53.5833
028/075	10.5000	53.5833
028/077	10.6667	53.5833
028/079	10.8333	53.5833
028/081	11.0000	53.5833
028/083	11.1667	53.5833
028/085	11.3333	53.5833
028/087	11.5000	53.5833
028/089	11.6667	53.5833
028/091	11.8333	53.5833
028/093	12.0000	53.5833
