 63/ 89            50  40    11  40                        EST       47509 53664  
 63/ 91            50  40    11  50                        EST       47883 53648  
 63/ 93            50  40    12   0                        EST       48258 53634  
 63/ 95            50  40    12  10                        EST       48632 53620  
 63/ 97            50  40    12  20                        EST       49007 53607  
 63/ 99            50  40    12  30                        EST       49381 53595  
 63/101            50  40    12  40                        EST       49755 53584  
 63/103            50  40    12  50                        EST       50130 53573  
 63/105            50  40    13   0                        EST       50505 53563  
 63/107            50  40    13  10                        EST       50879 53554  
 63/109            50  40    13  20                        EST       51254 53546  
 63/111            50  40    13  30                        EST       51628 53539  
 63/113            50  40    13  40                        EST       52003 53532  
 63/115            50  40    13  50                        EST       52377 53526  
 63/117            50  40    14   0                        EST       52752 53521  
 63/119            50  40    14  10                        EST       53127 53517  
 63/121            50  40    14  20                        EST       53501 53513  
 63/123            50  40    14  30                        EST       53876 53510  
 63/125            50  40    14  40                        EST       54251 53508  
 63/127            50  40    14  50                        EST       54625 53507  
 63/135            50  40    15  30                        EST       56124 53510  
 63/137            50  40    15  40                        EST       56499 53513  
 63/139            50  40    15  50                        EST       56873 53517  
 63/141            50  40    16   0                        EST       57248 53521  
 63/143            50  40    16  10                        EST       57623 53526  
 63/145            50  40    16  20                        EST       57997 53532  
 63/147            50  40    16  30                        EST       58372 53539  
 63/149            50  40    16  40                        EST       58746 53546  
 63/151            50  40    16  50                        EST       59121 53554  
 63/153            50  40    17   0                        EST       59495 53563  
 63/155            50  40    17  10                        EST       59870 53573  
 63/157            50  40    17  20                        EST       60245 53584  
 63/159            50  40    17  30                        EST       60619 53595  
 63/161            50  40    17  40                        EST       60993 53607  
 63/163            50  40    17  50                        EST       61368 53620  
 63/165            50  40    18   0                        EST       61742 53634  
 64/ 23            50  35     6  10                        EST       35151 54314  
 64/ 25            50  35     6  20                        EST       35524 54273  
 64/ 27            50  35     6  30                        EST       35897 54233  
 64/ 29            50  35     6  40                        EST       36270 54193  
 64/ 31            50  35     6  50                        EST       36644 54154  
 64/ 33            50  35     7   0                        EST       37017 54116  
 64/ 35            50  35     7  10                        EST       37390 54079  
 64/ 37            50  35     7  20                        EST       37764 54043  
 64/ 39            50  35     7  30                        EST       38137 54007  
 64/ 41            50  35     7  40                        EST       38511 53972  
 64/ 43            50  35     7  50                        EST       38885 53938  
 64/ 45            50  35     8   0                        EST       39259 53905  
 64/ 47            50  35     8  10                        EST       39632 53872  
 64/ 49            50  35     8  20                        EST       40006 53840  
 64/ 51            50  35     8  30                        EST       40380 53809  
 64/ 53            50  35     8  40                        EST       40754 53779  
 64/ 55            50  35     8  50                        EST       41129 53750  
 64/ 57            50  35     9   0                        EST       41503 53721  
 64/ 59            50  35     9  10                        EST       41877 53693  
 64/ 61            50  35     9  20                        EST       42251 53666  
 64/ 63            50  35     9  30                        EST       42626 53640  
 64/ 65            50  35     9  40                        EST       43000 53614  
 64/ 67            50  35     9  50                        EST       43375 53590  
 64/ 69            50  35    10   0                        EST       43749 53566  
 64/ 71            50  35    10  10                        EST       44124 53542  
 64/ 73            50  35    10  20                        EST       44498 53520  
 64/ 75            50  35    10  30                        EST       44873 53498  
 64/ 77            50  35    10  40                        EST       45248 53478  
 64/ 79            50  35    10  50                        EST       45622 53458  
 64/ 81            50  35    11   0                        EST       45997 53438  
 64/ 83            50  35    11  10                        EST       46372 53420  
 64/ 85            50  35    11  20                        EST       46747 53402  
 64/ 87            50  35    11  30                        EST       47122 53385  
 64/ 89            50  35    11  40                        EST       47497 53369  
 64/ 91            50  35    11  50                        EST       47872 53354  
 64/ 93            50  35    12   0                        EST       48247 53339  
 64/ 95            50  35    12  10                        EST       48622 53326  
 64/ 97            50  35    12  20                        EST       48997 53313  
 64/ 99            50  35    12  30                        EST       49372 53301  
 64/101            50  35    12  40                        EST       49747 53289  
 64/103            50  35    12  50                        EST       50122 53279  
 64/105            50  35    13   0                        EST       50497 53269  
 64/107            50  35    13  10                        EST       50872 53260  
 64/109            50  35    13  20                        EST       51247 53251  
 64/111            50  35    13  30                        EST       51623 53244  
 64/113            50  35    13  40                        EST       51998 53237  
 64/115            50  35    13  50                        EST       52373 53231  
 64/117            50  35    14   0                        EST       52748 53226  
 64/119            50  35    14  10                        EST       53124 53222  
 64/121            50  35    14  20                        EST       53499 53218  
 64/123            50  35    14  30                        EST       53874 53216  
 64/125            50  35    14  40                        EST       54249 53214  
 64/127            50  35    14  50                        EST       54625 53213  
 64/135            50  35    15  30                        EST       56126 53216  
 64/137            50  35    15  40                        EST       56501 53218  
 64/139            50  35    15  50                        EST       56876 53222  
 64/141            50  35    16   0                        EST       57252 53226  
 64/143            50  35    16  10                        EST       57627 53231  
 64/145            50  35    16  20                        EST       58002 53237  
 64/147            50  35    16  30                        EST       58377 53244  
 64/149            50  35    16  40                        EST       58753 53251  
 64/151            50  35    16  50                        EST       59128 53260  
 64/153            50  35    17   0                        EST       59503 53269  
 64/155            50  35    17  10                        EST       59878 53279  
 64/157            50  35    17  20                        EST       60253 53289  
 64/159            50  35    17  30                        EST       60628 53301  
 65/ 21            50  30     6   0                        EST       34745 54064  
 65/ 23            50  30     6  10                        EST       35118 54022  
 65/ 25            50  30     6  20                        EST       35492 53980  
 65/ 27            50  30     6  30                        EST       35866 53940  
 65/ 29            50  30     6  40                        EST       36240 53900  
 65/ 31            50  30     6  50                        EST       36613 53861  
 65/ 33            50  30     7   0                        EST       36987 53823  
 65/ 35            50  30     7  10                        EST       37361 53786  
 65/ 37            50  30     7  20                        EST       37736 53749  
 65/ 39            50  30     7  30                        EST       38110 53714  
 65/ 41            50  30     7  40                        EST       38484 53679  
 65/ 43            50  30     7  50                        EST       38858 53644  
 65/ 45            50  30     8   0                        EST       39233 53611  
 65/ 47            50  30     8  10                        EST       39607 53578  
 65/ 49            50  30     8  20                        EST       39982 53547  
 65/ 51            50  30     8  30                        EST       40356 53516  
 65/ 53            50  30     8  40                        EST       40731 53485  
 65/ 55            50  30     8  50                        EST       41106 53456  
 65/ 57            50  30     9   0                        EST       41481 53427  
 65/ 59            50  30     9  10                        EST       41855 53399  
 65/ 61            50  30     9  20                        EST       42230 53372  
 65/ 63            50  30     9  30                        EST       42605 53346  
 65/ 65            50  30     9  40                        EST       42980 53320  
 65/ 67            50  30     9  50                        EST       43355 53295  
 65/ 69            50  30    10   0                        EST       43731 53271  
 65/ 71            50  30    10  10                        EST       44106 53248  
 65/ 73            50  30    10  20                        EST       44481 53226  
 65/ 75            50  30    10  30                        EST       44856 53204  
 65/ 77            50  30    10  40                        EST       45232 53183  
 65/ 79            50  30    10  50                        EST       45607 53163  
 65/ 81            50  30    11   0                        EST       45982 53144  
 65/ 83            50  30    11  10                        EST       46358 53126  
 65/ 85            50  30    11  20                        EST       46733 53108  
 65/ 87            50  30    11  30                        EST       47109 53091  
 65/ 89            50  30    11  40                        EST       47484 53075  
 65/ 91            50  30    11  50                        EST       47860 53059  
 65/ 93            50  30    12   0                        EST       48235 53045  
 65/ 95            50  30    12  10                        EST       48611 53031  
 65/ 97            50  30    12  20                        EST       48987 53018  
 65/101            50  30    12  40                        EST       49738 52995  
 65/103            50  30    12  50                        EST       50114 52984  
 65/105            50  30    13   0                        EST       50490 52974  
 65/107            50  30    13  10                        EST       50866 52965  
 65/109            50  30    13  20                        EST       51241 52957  
 65/111            50  30    13  30                        EST       51617 52949  
 65/113            50  30    13  40                        EST       51993 52943  
 65/115            50  30    13  50                        EST       52369 52937  
 65/121            50  30    14  20                        EST       53496 52924  
 65/123            50  30    14  30                        EST       53872 52921  
 65/137            50  30    15  40                        EST       56504 52924  
 65/139            50  30    15  50                        EST       56879 52927  
 65/143            50  30    16  10                        EST       57631 52937  
 65/145            50  30    16  20                        EST       58007 52943  
 65/147            50  30    16  30                        EST       58383 52949  
 65/149            50  30    16  40                        EST       58759 52957  
 65/151            50  30    16  50                        EST       59134 52965  
 65/153            50  30    17   0                        EST       59510 52974  
 65/155            50  30    17  10                        EST       59886 52984  
 65/157            50  30    17  20                        EST       60262 52995  
 65/159            50  30    17  30                        EST       60638 53006  
 66/ 21            50  25     6   0                        EST       34712 53771  
 66/ 23            50  25     6  10                        EST       35086 53729  
 66/ 25            50  25     6  20                        EST       35460 53687  
 66/ 27            50  25     6  30                        EST       35834 53647  
 66/ 29            50  25     6  40                        EST       36209 53607  
 66/ 31            50  25     6  50                        EST       36583 53568  
 66/ 33            50  25     7   0                        EST       36958 53530  
 66/ 35            50  25     7  10                        EST       37332 53493  
 66/ 37            50  25     7  20                        EST       37707 53456  
 66/ 39            50  25     7  30                        EST       38082 53420  
 66/ 41            50  25     7  40                        EST       38457 53385  
 66/ 43            50  25     7  50                        EST       38832 53351  
 66/ 45            50  25     8   0                        EST       39207 53318  
 66/ 47            50  25     8  10                        EST       39582 53285  
 66/ 49            50  25     8  20                        EST       39957 53253  
 66/ 51            50  25     8  30                        EST       40332 53222  
 66/ 53            50  25     8  40                        EST       40708 53192  
 66/ 55            50  25     8  50                        EST       41083 53162  
 66/ 57            50  25     9   0                        EST       41458 53133  
 66/ 59            50  25     9  10                        EST       41834 53105  
 66/ 61            50  25     9  20                        EST       42209 53078  
 66/ 63            50  25     9  30                        EST       42585 53052  
 66/ 65            50  25     9  40                        EST       42961 53026  
 66/ 67            50  25     9  50                        EST       43336 53001  
 66/ 69            50  25    10   0                        EST       43712 52977  
 66/ 71            50  25    10  10                        EST       44088 52954  
 66/ 73            50  25    10  20                        EST       44464 52932  
 66/ 75            50  25    10  30                        EST       44840 52910  
 66/ 77            50  25    10  40                        EST       45216 52889  
 66/ 79            50  25    10  50                        EST       45591 52869  
 66/ 81            50  25    11   0                        EST       45968 52850  
 66/ 83            50  25    11  10                        EST       46344 52831  
 66/ 85            50  25    11  20                        EST       46720 52814  
 66/ 87            50  25    11  30                        EST       47096 52797  
 66/ 89            50  25    11  40                        EST       47472 52780  
 66/ 91            50  25    11  50                        EST       47848 52765  
 66/ 93            50  25    12   0                        EST       48224 52750  
 66/ 95            50  25    12  10                        EST       48601 52737  
 66/ 97            50  25    12  20                        EST       48977 52724  
 66/ 99            50  25    12  30                        EST       49353 52711  
 66/101            50  25    12  40                        EST       49730 52700  
 66/103            50  25    12  50                        EST       50106 52689  
 66/105            50  25    13   0                        EST       50482 52680  
 66/107            50  25    13  10                        EST       50859 52670  
 66/109            50  25    13  20                        EST       51235 52662  
 66/111            50  25    13  30                        EST       51612 52655  
 66/113            50  25    13  40                        EST       51988 52648  
 66/121            50  25    14  20                        EST       53494 52629  
 66/139            50  25    15  50                        EST       56883 52633  
 66/143            50  25    16  10                        EST       57635 52642  
 66/145            50  25    16  20                        EST       58012 52648  
 66/147            50  25    16  30                        EST       58388 52655  
 66/149            50  25    16  40                        EST       58765 52662  
 66/151            50  25    16  50                        EST       59141 52670  
 66/153            50  25    17   0                        EST       59518 52680  
 66/155            50  25    17  10                        EST       59894 52689  
 66/157            50  25    17  20                        EST       60270 52700  
 66/159            50  25    17  30                        EST       60647 52711  
 66/161            50  25    17  40                        EST       61023 52724  
 66/163            50  25    17  50                        EST       61399 52737  
 67/ 21            50  20     6   0                        EST       34678 53478  
 67/ 23            50  20     6  10                        EST       35053 53436  
 67/ 25            50  20     6  20                        EST       35428 53395  
 67/ 27            50  20     6  30                        EST       35803 53354  
 67/ 29            50  20     6  40                        EST       36178 53314  
 67/ 31            50  20     6  50                        EST       36553 53275  
 67/ 33            50  20     7   0                        EST       36928 53237  
 67/ 35            50  20     7  10                        EST       37304 53200  
 67/ 37            50  20     7  20                        EST       37679 53163  
 67/ 39            50  20     7  30                        EST       38054 53127  
 67/ 41            50  20     7  40                        EST       38430 53092  
 67/ 43            50  20     7  50                        EST       38805 53058  
 67/ 45            50  20     8   0                        EST       39181 53024  
 67/ 47            50  20     8  10                        EST       39557 52991  
 67/ 49            50  20     8  20                        EST       39932 52959  
 67/ 51            50  20     8  30                        EST       40308 52928  
 67/ 53            50  20     8  40                        EST       40684 52898  
 67/ 55            50  20     8  50                        EST       41060 52868  
 67/ 57            50  20     9   0                        EST       41436 52840  
 67/ 59            50  20     9  10                        EST       41812 52812  
 67/ 61            50  20     9  20                        EST       42188 52784  
 67/ 63            50  20     9  30                        EST       42565 52758  
 67/ 65            50  20     9  40                        EST       42941 52732  
 67/ 67            50  20     9  50                        EST       43317 52707  
 67/ 69            50  20    10   0                        EST       43694 52683  
 67/ 71            50  20    10  10                        EST       44070 52660  
 67/ 73            50  20    10  20                        EST       44446 52638  
 67/ 75            50  20    10  30                        EST       44823 52616  
 67/ 77            50  20    10  40                        EST       45199 52595  
 67/ 79            50  20    10  50                        EST       45576 52575  
 67/ 81            50  20    11   0                        EST       45953 52556  
 67/ 83            50  20    11  10                        EST       46329 52537  
 67/ 85            50  20    11  20                        EST       46706 52519  
 67/ 87            50  20    11  30                        EST       47083 52502  
 67/ 89            50  20    11  40                        EST       47460 52486  
 67/ 91            50  20    11  50                        EST       47836 52471  
 67/ 93            50  20    12   0                        EST       48213 52456  
 67/ 95            50  20    12  10                        EST       48590 52442  
 67/ 97            50  20    12  20                        EST       48967 52429  
 67/ 99            50  20    12  30                        EST       49344 52417  
 67/101            50  20    12  40                        EST       49721 52406  
 67/103            50  20    12  50                        EST       50098 52395  
 67/105            50  20    13   0                        EST       50475 52385  
 67/107            50  20    13  10                        EST       50852 52376  
 67/109            50  20    13  20                        EST       51229 52368  
 67/111            50  20    13  30                        EST       51606 52360  
 67/113            50  20    13  40                        EST       51983 52353  
 67/143            50  20    16  10                        EST       57640 52348  
 67/145            50  20    16  20                        EST       58017 52353  
 67/147            50  20    16  30                        EST       58394 52360  
 67/149            50  20    16  40                        EST       58771 52368  
 67/151            50  20    16  50                        EST       59148 52376  
 67/153            50  20    17   0                        EST       59525 52385  
 67/155            50  20    17  10                        EST       59902 52395  
 67/157            50  20    17  20                        EST       60279 52406  
 67/159            50  20    17  30                        EST       60656 52417  
 67/161            50  20    17  40                        EST       61033 52429  
 67/163            50  20    17  50                        EST       61410 52442  
 67/165            50  20    18   0                        EST       61787 52456  
 67/177            50  20    19   0                        EST       64047 52556  
 68/ 21            50  15     6   0                        EST       34645 53185  
 68/ 23            50  15     6  10                        EST       35021 53143  
 68/ 25            50  15     6  20                        EST       35396 53102  
 68/ 27            50  15     6  30                        EST       35772 53061  
 68/ 29            50  15     6  40                        EST       36147 53021  
 68/ 31            50  15     6  50                        EST       36523 52982  
 68/ 33            50  15     7   0                        EST       36899 52944  
 68/ 35            50  15     7  10                        EST       37275 52906  
 68/ 37            50  15     7  20                        EST       37651 52870  
 68/ 39            50  15     7  30                        EST       38027 52834  
 68/ 41            50  15     7  40                        EST       38403 52799  
 68/ 43            50  15     7  50                        EST       38779 52764  
 68/ 45            50  15     8   0                        EST       39155 52731  
 68/ 47            50  15     8  10                        EST       39531 52698  
 68/ 49            50  15     8  20                        EST       39908 52666  
 68/ 51            50  15     8  30                        EST       40284 52635  
 68/ 53            50  15     8  40                        EST       40661 52604  
 68/ 55            50  15     8  50                        EST       41037 52575  
 68/ 57            50  15     9   0                        EST       41414 52546  
 68/ 59            50  15     9  10                        EST       41791 52518  
 68/ 61            50  15     9  20                        EST       42167 52490  
 68/ 63            50  15     9  30                        EST       42544 52464  
 68/ 65            50  15     9  40                        EST       42921 52438  
 68/ 67            50  15     9  50                        EST       43298 52413  
 68/ 69            50  15    10   0                        EST       43675 52389  
 68/ 71            50  15    10  10                        EST       44052 52366  
 68/ 73            50  15    10  20                        EST       44429 52344  
 68/ 75            50  15    10  30                        EST       44806 52322  
 68/ 77            50  15    10  40                        EST       45183 52301  
 68/ 79            50  15    10  50                        EST       45561 52281  
 68/ 81            50  15    11   0                        EST       45938 52261  
 68/ 83            50  15    11  10                        EST       46315 52243  
 68/ 85            50  15    11  20                        EST       46693 52225  
 68/ 87            50  15    11  30                        EST       47070 52208  
 68/ 89            50  15    11  40                        EST       47447 52192  
 68/ 91            50  15    11  50                        EST       47825 52176  
 68/ 93            50  15    12   0                        EST       48202 52162  
 68/ 95            50  15    12  10                        EST       48580 52148  
 68/ 97            50  15    12  20                        EST       48957 52135  
 68/ 99            50  15    12  30                        EST       49335 52123  
 68/101            50  15    12  40                        EST       49712 52111  
 68/103            50  15    12  50                        EST       50090 52100  
 68/105            50  15    13   0                        EST       50468 52091  
 68/107            50  15    13  10                        EST       50845 52081  
 68/109            50  15    13  20                        EST       51223 52073  
 68/111            50  15    13  30                        EST       51600 52066  
 68/145            50  15    16  20                        EST       58022 52059  
 68/147            50  15    16  30                        EST       58400 52066  
 68/149            50  15    16  40                        EST       58777 52073  
 68/151            50  15    16  50                        EST       59155 52081  
 68/153            50  15    17   0                        EST       59532 52091  
 68/155            50  15    17  10                        EST       59910 52100  
 68/157            50  15    17  20                        EST       60288 52111  
 68/159            50  15    17  30                        EST       60665 52123  
 68/161            50  15    17  40                        EST       61043 52135  
 68/165            50  15    18   0                        EST       61798 52162  
 69/ 19            50  10     5  50                        EST       34236 52936  
 69/ 23            50  10     6  10                        EST       34988 52850  
 69/ 25            50  10     6  20                        EST       35364 52809  
 69/ 27            50  10     6  30                        EST       35740 52768  
 69/ 29            50  10     6  40                        EST       36116 52728  
 69/ 31            50  10     6  50                        EST       36493 52689  
 69/ 33            50  10     7   0                        EST       36869 52651  
 69/ 35            50  10     7  10                        EST       37246 52613  
 69/ 37            50  10     7  20                        EST       37622 52576  
 69/ 39            50  10     7  30                        EST       37999 52540  
 69/ 41            50  10     7  40                        EST       38376 52505  
 69/ 43            50  10     7  50                        EST       38752 52471  
 69/ 45            50  10     8   0                        EST       39129 52437  
 69/ 47            50  10     8  10                        EST       39506 52404  
 69/ 49            50  10     8  20                        EST       39883 52372  
 69/ 51            50  10     8  30                        EST       40260 52341  
 69/ 53            50  10     8  40                        EST       40637 52311  
 69/ 55            50  10     8  50                        EST       41015 52281  
 69/ 57            50  10     9   0                        EST       41392 52252  
 69/ 59            50  10     9  10                        EST       41769 52224  
 69/ 61            50  10     9  20                        EST       42147 52197  
 69/ 63            50  10     9  30                        EST       42524 52170  
 69/ 65            50  10     9  40                        EST       42901 52144  
 69/ 67            50  10     9  50                        EST       43279 52120  
 69/ 69            50  10    10   0                        EST       43657 52095  
 69/ 71            50  10    10  10                        EST       44034 52072  
 69/ 73            50  10    10  20                        EST       44412 52049  
 69/ 75            50  10    10  30                        EST       44790 52028  
 69/ 77            50  10    10  40                        EST       45167 52007  
 69/ 79            50  10    10  50                        EST       45545 51987  
 69/ 81            50  10    11   0                        EST       45923 51967  
 69/ 83            50  10    11  10                        EST       46301 51949  
 69/ 85            50  10    11  20                        EST       46679 51931  
 69/ 87            50  10    11  30                        EST       47057 51914  
 69/ 89            50  10    11  40                        EST       47435 51897  
 69/ 91            50  10    11  50                        EST       47813 51882  
 69/ 93            50  10    12   0                        EST       48191 51867  
 69/ 95            50  10    12  10                        EST       48569 51854  
 69/ 97            50  10    12  20                        EST       48947 51840  
 69/ 99            50  10    12  30                        EST       49325 51828  
 69/101            50  10    12  40                        EST       49704 51817  
 69/103            50  10    12  50                        EST       50082 51806  
 69/105            50  10    13   0                        EST       50460 51796  
 69/107            50  10    13  10                        EST       50838 51787  
 69/109            50  10    13  20                        EST       51217 51779  
 69/111            50  10    13  30                        EST       51595 51771  
 69/147            50  10    16  30                        EST       58405 51771  
 69/149            50  10    16  40                        EST       58783 51779  
 69/151            50  10    16  50                        EST       59162 51787  
 69/153            50  10    17   0                        EST       59540 51796  
 69/157            50  10    17  20                        EST       60296 51817  
 69/159            50  10    17  30                        EST       60675 51828  
 69/161            50  10    17  40                        EST       61053 51840  
 69/163            50  10    17  50                        EST       61431 51854  
 69/165            50  10    18   0                        EST       61809 51867  
 70/ 19            50   5     5  50                        EST       34202 52643  
 70/ 23            50   5     6  10                        EST       34955 52558  
 70/ 25            50   5     6  20                        EST       35332 52516  
 70/ 27            50   5     6  30                        EST       35709 52475  
 70/ 29            50   5     6  40                        EST       36086 52435  
 70/ 31            50   5     6  50                        EST       36463 52396  
 70/ 33            50   5     7   0                        EST       36840 52358  
 70/ 35            50   5     7  10                        EST       37217 52320  
 70/ 37            50   5     7  20                        EST       37594 52283  
 70/ 39            50   5     7  30                        EST       37971 52247  
 70/ 41            50   5     7  40                        EST       38349 52212  
 70/ 43            50   5     7  50                        EST       38726 52178  
 70/ 45            50   5     8   0                        EST       39103 52144  
 70/ 47            50   5     8  10                        EST       39481 52111  
 70/ 49            50   5     8  20                        EST       39859 52079  
 70/ 51            50   5     8  30                        EST       40236 52048  
 70/ 53            50   5     8  40                        EST       40614 52017  
 70/ 55            50   5     8  50                        EST       40992 51987  
 70/ 57            50   5     9   0                        EST       41370 51958  
 70/ 59            50   5     9  10                        EST       41748 51930  
 70/ 61            50   5     9  20                        EST       42126 51903  
 70/ 63            50   5     9  30                        EST       42504 51876  
 70/ 65            50   5     9  40                        EST       42882 51851  
 70/ 67            50   5     9  50                        EST       43260 51826  
 70/ 69            50   5    10   0                        EST       43638 51801  
 70/ 71            50   5    10  10                        EST       44016 51778  
 70/ 73            50   5    10  20                        EST       44395 51755  
 70/ 75            50   5    10  30                        EST       44773 51734  
 70/ 77            50   5    10  40                        EST       45151 51713  
 70/ 79            50   5    10  50                        EST       45530 51692  
 70/ 81            50   5    11   0                        EST       45908 51673  
 70/ 83            50   5    11  10                        EST       46287 51654  
 70/ 85            50   5    11  20                        EST       46665 51637  
 70/ 87            50   5    11  30                        EST       47044 51619  
 70/ 89            50   5    11  40                        EST       47423 51603  
 70/ 91            50   5    11  50                        EST       47801 51588  
 70/ 93            50   5    12   0                        EST       48180 51573  
 70/ 95            50   5    12  10                        EST       48559 51559  
 70/ 97            50   5    12  20                        EST       48937 51546  
 70/ 99            50   5    12  30                        EST       49316 51534  
 70/101            50   5    12  40                        EST       49695 51522  
 70/103            50   5    12  50                        EST       50074 51512  
 70/105            50   5    13   0                        EST       50453 51502  
 70/107            50   5    13  10                        EST       50832 51493  
 70/109            50   5    13  20                        EST       51210 51484  
 70/111            50   5    13  30                        EST       51589 51477  
 70/145            50   5    16  20                        EST       58032 51470  
 70/147            50   5    16  30                        EST       58411 51477  
 70/149            50   5    16  40                        EST       58790 51484  
 70/151            50   5    16  50                        EST       59168 51493  
 70/153            50   5    17   0                        EST       59547 51502  
 70/155            50   5    17  10                        EST       59926 51512  
 70/157            50   5    17  20                        EST       60305 51522  
 70/159            50   5    17  30                        EST       60684 51534  
 70/161            50   5    17  40                        EST       61063 51546  
 70/163            50   5    17  50                        EST       61441 51559  
 70/165            50   5    18   0                        EST       61820 51573  
 71/ 17            50   0     5  40                        EST       33791 52395  
 71/ 19            50   0     5  50                        EST       34168 52351  
 71/ 21            50   0     6   0                        EST       34545 52308  
 71/ 23            50   0     6  10                        EST       34923 52265  
 71/ 25            50   0     6  20                        EST       35300 52223  
 71/ 27            50   0     6  30                        EST       35677 52183  
 71/ 29            50   0     6  40                        EST       36055 52143  
 71/ 31            50   0     6  50                        EST       36432 52103  
 71/ 33            50   0     7   0                        EST       36810 52065  
 71/ 35            50   0     7  10                        EST       37188 52027  
 71/ 37            50   0     7  20                        EST       37566 51990  
 71/ 39            50   0     7  30                        EST       37943 51954  
 71/ 41            50   0     7  40                        EST       38321 51919  
 71/ 43            50   0     7  50                        EST       38699 51884  
 71/ 45            50   0     8   0                        EST       39078 51851  
 71/ 47            50   0     8  10                        EST       39456 51818  
 71/ 49            50   0     8  20                        EST       39834 51785  
 71/ 51            50   0     8  30                        EST       40212 51754  
 71/ 53            50   0     8  40                        EST       40591 51724  
 71/ 55            50   0     8  50                        EST       40969 51694  
 71/ 57            50   0     9   0                        EST       41348 51665  
 71/ 59            50   0     9  10                        EST       41726 51637  
 71/ 63            50   0     9  30                        EST       42483 51583  
 71/ 65            50   0     9  40                        EST       42862 51557  
 71/ 67            50   0     9  50                        EST       43241 51532  
 71/ 69            50   0    10   0                        EST       43620 51508  
 71/ 71            50   0    10  10                        EST       43998 51484  
 71/ 73            50   0    10  20                        EST       44377 51462  
 71/ 75            50   0    10  30                        EST       44756 51440  
 71/ 77            50   0    10  40                        EST       45135 51419  
 71/ 79            50   0    10  50                        EST       45514 51398  
 71/ 81            50   0    11   0                        EST       45894 51379  
 71/ 83            50   0    11  10                        EST       46273 51360  
 71/ 85            50   0    11  20                        EST       46652 51342  
 71/ 87            50   0    11  30                        EST       47031 51325  
 71/ 89            50   0    11  40                        EST       47410 51309  
 71/ 91            50   0    11  50                        EST       47790 51294  
 71/ 93            50   0    12   0                        EST       48169 51279  
 71/ 95            50   0    12  10                        EST       48548 51265  
 71/ 97            50   0    12  20                        EST       48928 51252  
 71/ 99            50   0    12  30                        EST       49307 51239  
 71/101            50   0    12  40                        EST       49686 51228  
 71/103            50   0    12  50                        EST       50066 51217  
 71/105            50   0    13   0                        EST       50445 51207  
 71/145            50   0    16  20                        EST       58037 51176  
 71/147            50   0    16  30                        EST       58416 51182  
 71/149            50   0    16  40                        EST       58796 51190  
 71/151            50   0    16  50                        EST       59175 51198  
 71/153            50   0    17   0                        EST       59555 51207  
 71/155            50   0    17  10                        EST       59934 51217  
 71/157            50   0    17  20                        EST       60314 51228  
 71/159            50   0    17  30                        EST       60693 51239  
 71/161            50   0    17  40                        EST       61072 51252  
 71/163            50   0    17  50                        EST       61452 51265  
 71/177            50   0    19   0                        EST       64106 51379  
 71/179            50   0    19  10                        EST       64486 51398  
 72/ 17            49  55     5  40                        EST       33757 52102  
 72/ 19            49  55     5  50                        EST       34135 52058  
 72/ 21            49  55     6   0                        EST       34512 52015  
 72/ 23            49  55     6  10                        EST       34890 51972  
 72/ 25            49  55     6  20                        EST       35268 51931  
 72/ 27            49  55     6  30                        EST       35646 51890  
 72/ 29            49  55     6  40                        EST       36024 51850  
 72/ 31            49  55     6  50                        EST       36402 51810  
 72/ 33            49  55     7   0                        EST       36781 51772  
 72/ 35            49  55     7  10                        EST       37159 51734  
 72/ 37            49  55     7  20                        EST       37537 51697  
 72/ 39            49  55     7  30                        EST       37916 51661  
 72/ 41            49  55     7  40                        EST       38294 51626  
 72/ 43            49  55     7  50                        EST       38673 51591  
 72/ 45            49  55     8   0                        EST       39052 51557  
 72/ 47            49  55     8  10                        EST       39430 51524  
 72/ 49            49  55     8  20                        EST       39809 51492  
 72/ 51            49  55     8  30                        EST       40188 51461  
 72/ 53            49  55     8  40                        EST       40567 51430  
 72/ 55            49  55     8  50                        EST       40946 51400  
 72/ 57            49  55     9   0                        EST       41325 51371  
 72/ 59            49  55     9  10                        EST       41704 51343  
 72/ 61            49  55     9  20                        EST       42084 51316  
 72/ 63            49  55     9  30                        EST       42463 51289  
 72/ 65            49  55     9  40                        EST       42842 51263  
 72/ 67            49  55     9  50                        EST       43222 51238  
 72/ 69            49  55    10   0                        EST       43601 51214  
 72/ 71            49  55    10  10                        EST       43981 51190  
 72/ 73            49  55    10  20                        EST       44360 51168  
 72/ 75            49  55    10  30                        EST       44740 51146  
